,emotion,source_name,source_type,text
148,fear,overhear,vk,"Мне было 15, шла я домой через пустырь мимо гаражей. Уже было темно, но я была уверена, что ничего плохого мне никто не сделает. И на меня напал мужик, повалил и полез под юбку. Я испугалась, нащупала в кармане нож и полоснула его по лицу. Мужик закричал, схватился за лицо, а я убежала домой. Была вся в его крови, бабушка увидела — чуть в обморок не упала, но потом велела никому не рассказывать. Через неделю в школе узнала, что на математика напали, изуродовали, он лишился обоих глаз.   "
149,fear,overhear,vk,"Познакомилась на сайте знакомств с парнем. Встретились в кафе —показался милым. Предложил подвезти до дома. Когда стали подходить к машине, я будто почувствовала, что садиться в машину мне нельзя. Начала отказываться, говорить, что за мной подруга заедет, а он в это время начал настойчиво подталкивать к машине, крепко держа за руку. Еле вырвалась от него, ковырнув руку ключом. И правильно сделала, потому что, когда я отошла, я увидела, что на заднем сиденье было ещё два мужика, которые, видимо, лежали пригнувшись.   "
150,fear,overhear,vk,"Замужем за иностранцем, живу в штатах уже 15 лет. Недавно приехали в Москву по делам с мужем. Стоим в пробке, сзади нас скорая, сирены орут. Мне некуда свернуть, машины стояли даже на обочине (hard shoulder). Вдруг сирену выключили, и я начала рыдать. Трудно объяснять мужу, что если детская скорая выключила сирену из-за дебильной пробки, значит, им уже не нужно никуда спешить...   "
151,fear,overhear,vk,"В 10 классе нам поставили новую учительницу по английскому. Она была молодой, настолько красивой, что вызывала интерес у мальчиков, естественно. У неё была потрясающая фигура, очень бледная кожа и бледные губы, как сейчас помню. Она всегда говорила нам: ""Любите жизнь, нет ничего ценнее ее."" Нас это всех смешило, звучало как-то по-взрослому. А в один прекрасный майский день она передознулась героином, на котором сидела с подросткового возраста. Передознулась в 24. Урок усвоили.   "
152,fear,overhear,vk,"Когда мне было 4 года, мою руку зажало в капкане. Уж не помню, как и где я его нашла, пока играла во дворе дома бабушки и дедушки, но, завидев подозрительную на вид штуковину, я, конечно же, блин, запихнула в неё руку. Боль, слёзы, страх, но ни звука. Следующие минут 15 я тщетно пыталась выбраться. До сих пор помню, как потом мой дедушка-охотник корил себя за то, что забыл спрятать капкан. К счастью и моему удивлению, шрамов не осталось. Зато панический страх пойманной добычи запомнился на всю жизнь.   "
153,fear,overhear,vk,"В 2017 году случилось все, что не могло случиться. Умерла мама, я разбила машину — чудом живы остались. Я обнаружила интимную переписку мужа с моей племянницей, узнала, что он хочет группового секса. Еще я узнала, что для моей сестры перерезать кому-то горло, как не фиг делать, и делала она это даже не один раз. Уже год заканчивается, а до сих пор, когда ложусь ночью спать, хочется утром открыть глаза — и все произошедшее было страшным сном, и все вернулось на свои места.   "
154,fear,overhear,vk,"В последнее время я чувствую, что со мной что-то не так. Работаю учительницей русского языка в школе, дома муж и трое детей. На работе и дома сплошная нервотрёпка. Вчера ночью, после нескольких часов проверок тетрадей под вечный гомон, я обнаружила себя стоящей над кроватью старшей дочери с ножом, хотя сама ничего не помнила. А сегодня чуть не придушила подушкой младшенького сына. Скоро иду к психиатру, думаю увольняться с работы и идти уборщицей, ибо кажется, что больше не выдержу.   "
155,fear,overhear,vk,"Я насмотрелась всякого. Но хреновей всего было в детской онкологии, где еще студенткой проходила практику. Разговорилась с малым лет пяти, мы смотрели в окно, была красивая снежная зима, деревья в инее... ""Красиво, правда? Тебе нравится зима?"" — спросила я. ""Нравится. Но весна мне нравится больше. Вот только я не доживу до весны"", — сказал малой. Умер через две недели. Больше я в детские отделения ни ногой. Не могу.   "
156,fear,overhear,vk,"С мамой шли не в самом благополучном районе, где в зарослях кустов тусуются нарики. Я хотела как можно быстрей пройти мимо этого места, только мама остановилась — ей послышался детский голосок. Я начала психовать и уговаривать ее не ходить туда, а она пошла! Шорохи затихли, из кустов выбежал тип, за ним — девочка лет семи вся в слезах и с разбитой губой. Успели спасти! Прошло шесть лет, а мне до сих пор стыдно. Его поймали в тот же день благодаря маме.   "
157,fear,overhear,vk,"Ненавижу своё ""босоногое"" детство. Почему нельзя отправить самой себе посылку на 20 лет назад — осенние сапоги или хотя бы туфли. До сих пор помню тот холод, который испытывали мои пальцы на ногах, когда я шла из института в босоножках (при температуре пять градусов и ниже). Приходилось надевать две пары капроновых колготок и делать вид, что мне совсем не холодно. А потом переобуваться сразу в зимние сапоги и ходить в них до мая. Хорошо, что босоножки были на платформе, по грязи ходить было удобно.   "
158,fear,overhear,vk,"Труднее всего поздравлять подругу, которая знает, что проживёт всего несколько дней. Вот как начать разговор? Как дела? Как здоровье? Что нового? Я и так знаю, что дела плохо, здоровье ещё хуже, а новое — разве что новая доза морфина, и опухоль стала больше. Что пожелать? Здоровья? Удачи? Благополучия? И вообще, как разговаривать? Сочувствующий голос — это ей будет неприятно. Весёлый — стыдно мне, что я здоров, а она нет. О чём говорить? О том, что сессия не очень? Пфф. Она бы с радостью завалила ещё парочку сессий!.. Тем не менее, мы поговорили. Она питалась через трубку и не чувствовала запахов. Сожалела, что больше никогда не почувствует вкус мандаринов.   "
159,fear,overhear,vk,"Год назад родители оставили меня с пятилетней сестрой одних на даче. Ночью к нам вломились два пьяных мужика. Сестру заперли в ванной, а со мной хотели ""поразвлечься"". Уже успели раздеть, когда приехала полиция. Эти ублюдки не проверили карманы сестры, и она позвонила маме, та вызвала полицию. Так ""совершенно ненужный ребенку телефон"" помог спасти меня. Очень благодарна сестре, что она догадалась позвонить маме и все рассказать, и хорошо, что полиция отреагировала мгновенно.   "
160,fear,overhear,vk,"Жила мама очень далеко, в тот год я собиралась в отпуске к ней съездить. Была выбрана дата. За неделю до отъезда я сказала, что приеду через пару недель, ближе к концу отпуска. И вот просыпаюсь я через ""пару недель"" в 6 утра от звонка полиции, которая сообщает, что ночью мама повесилась. После разговора с ними заметила, что вечером был пропущенный вызов от неё. До сих пор не могу простить себе, что отсрочила эту поездку и не увидела звонка.   "
161,fear,overhear,vk,"Возвращалась домой, на меня напал пьяный мужчина. Пытался изнасиловать. Не знаю какими силами, но я его ударила, и в результате неудачного падения он умер. Мне дали два года. Сегодня я на свободе и все, кого я знала, меня не признают. Даже мама. Они считают, что, отсидев в тюрьме, человек опускается на дно и полноценной личностью ему не быть. Сегодня у меня день рождения, мне исполнилось 20 лет. Грустно осознавать, что судьба может так надломиться просто, потому что кто-то хочет трахаться.   "
162,fear,overhear,vk,"Рассказали родители, что парень во дворе из соседнего подъезда (24 года) выдавил прыщик на губе, зеленкой помазал, а потом побрился. В итоге заражение крови, кома и похороны. Однокашнику кровь ходили сдавать всей группой — сковырнул болячку на губе — заражение крови. А ведь я и сам загремел в больницу лет в 18 по той же причине. И прыщик-то был микроскопический, а в больнице потом две недели антибиотики кололи. Мама сейчас вспоминает, в шоке, говорит, хорошо, что в больницу положили, не стали самолечение проводить.   "
163,fear,overhear,vk,"Подруга вышла замуж, такая красивая свадьба была, жили счастливо, родился сын, все прекрасно. А потом она вышла в окно с 8-го этажа на глазах у мужа и двухлетнего ребенка. Амфетаминовый психоз. Никто даже не догадывался, что она начала употреблять на фоне постоянной усталости от материнства, к которому оказалась не готова. Три года прошло, а у меня до сих пор в ушах звучит ее счастливый смех во время свадебной церемонии.   "
164,fear,overhear,vk,"Много лет выпадают волосы, гормоны все в норме, анемии нет, щитовидка в норме, наследственных проблем нет, гинекология в порядке. Страшно, что останусь без волос, голова просвечивает, начинаю задумываться о парике, не знаю, как любимому признаться в этом. Репейное масло втирать, соль, горчицу, хну — все это проходили, как мёртвому припарка. Питаюсь как барин: мясо, овощи, фрукты. Железо и кальций в норме. Я с ума уже схожу, а хочется жить, как нормальный человек((   "
165,fear,overhear,vk,"Возвращалась вечером с работы, автобус полон, люди буквально висят на дверях. Моя остановка конечная, все начинают выходить. Достала сигарету и пытаюсь поджечь. Остановилась прямо перед пешеходным, бурчу под нос, матеря Крикет, как прямо передо мной пьяный урод на бешеной скорости сбивает всех, кто вышел из автобуса. Эта картина до сих пор перед глазами. Возможно, вредная привычка спасла мою жизнь...   "
166,fear,overhear,vk,"В нашем доме живёт женщина с шизофренией. Со всеми вытекающими — разговоры с невидимыми собеседниками, крики по ночам, внезапные приступы паники, на людей агрессивно реагирует. С детства очень её боялась, пока не узнала её историю. Была она в юности, что называется, спортсменка, комсомолка и красавица. Возвращалась как-то вечером домой — увязались какие-то парни. Отбиться не смогла, изнасиловали впятером, избили. Она так и не смогла справиться с этим. Смотрю на неё теперь​ другими глазами.   "
167,fear,overhear,vk,"В 2000-х годах две подруги переходили дорогу со своими детьми. Перед «зеброй» они обменялись детьми. На глазах у второй, которая шла за руку с ребёнком первой, сбивают другую и её собственного ребёнка насмерть. Их сбил пьяный водитель, которому ничего не было. Вторая подруга — моя приемная мама, которая взяла меня за ручку, переходя пешеходный переход... А я —ребенок первой.   "
168,fear,overhear,vk,"Помню момент, когда ходила с мамой на свиданки к какому-то зеку в тюрьму. Он спускал записочки ей из окна, а я кричала ему: ""Дядя! Нарисуй мне зайчика!"" Он отвечал, что не умеет рисовать зайцев и наклепал мне домик. Спустя время он вышел из места заключения и поселился у нас дома. Мать он бил яростно, и я тоже получала, когда пыталась её защитить. Не прошло и месяца, как он занял у каких-то бандитов крупную сумму денег и в этот же день сбежал. Бандиты знали адрес и пришли к нам домой, так как трясти было уже не с кого, они начали угрожать матери моим убийством, если не вернёт им долг. Мы ударились в приключения. Много дорог мы прошли пешком, во многих квартирах/сараях я ночевала вместе с ней, и в конце концов мы подошли к той самой двери, которую я помню до мельчайших подробностей. Мать постучала в дверь, и в проёме появился тот самый зек. Я думала, что она начнёт его бить и ругаться, за то, что он её подставил, но история повернулась другой стороной — они начали радостно обниматься и смеяться. Зайдя в квартиру, в нос ударил запах какой-то тухлятины, а оглядевшись по сторонам, я увидела кучу мусора на полу и грязные сковородки с кучей жира на них. Под ноги мне бросился маленький симпатичный щенок, который тут же стал вертеться в поисках руки, которая, наконец-то, его погладит. Я была очень счастлива. Пока мама зажигала с зеком, я возилась с щенком, которого уже полюбила. Мы с мамой не ели пару дней, я подняла глаза на маму, чтобы отпроситься погулять, как тут же в животе предательски забурчало — кушать было опять нечего. Я с радостью выбежала из этого места на улицу, села на качели и до вечера там каталась. Начало смеркаться, и стал моросить маленький дождик, так что я бегом побежала к подъезду и медленно подходила к двери, из которой стали доноситься странные звуки... Подойдя ближе, я приложила голову, как в ту же секунду я услышала настолько громкие визги, что у меня просто спёрло дыхание, я мгновенно поняла, кто визжит, — мой щенок. Я стала со всей дури барабанить в дверь и орать, чтобы привлечь внимание соседей, но никто не вышел, а меня тут же схватили руки из внезапно открывшейся двери и бросили в какое-то помещение. Слезы застилали глаза, но попытавшись оглядеться по сторонам — я увидела кровь и ошмётки вокруг себя, от чего моя истерика только усилилась. Я не знаю, что во мне тогда щёлкнуло, но я вспомнила, что мама рассказывала мне о шаровой молнии, и я со всех ног побежала к железным качелям и вцепилась в них изо всех сил. Шёл ливень, я стояла под ним, обнимая качельку, и рыдала в голос — я хотела, чтобы меня убила молния. Мама выбежала следом, кое-как отцепила меня от железки и затащила домой. На ужин у нас был мой новый друг Динка. Я сказала бы, что я не ела, но я ела. Сквозь слёзы, сопли и слюни мне пихали друга в рот.   "
169,fear,overhear,vk,"Жили с мужем душа в душу 5 лет, сыну два года. Как-то он приходит домой ночью в неадекватном состоянии, начинает орать, все крушить, называть меня шлюхой. Ему всюду стали мерещиться мои ""любовники"", хотя я никогда и повода не давала для подобных мыслей. Никого не найдя в шкафу, утащил меня на балкон и стал душить, а когда ничего не вышло, и я вырвалась, долбанул о дверной косяк со всей дури. А я молилась только, чтобы сына не тронул, который в кроватке спал. Оказалось, наркоман, рецидив 6 лет спустя.   "
170,fear,overhear,vk,"Иногда по вечерам, проходя по дворам, люблю мимоходом поглядывать в окна первого этажа. Однажды увидела, как мужчина ожесточенно бьет палкой что-то, находящееся ниже моего угла обзора. Собралась было дальше идти, но стало как-то тревожно. Решила вызвать полицию. Думаю, если ложная тревога — ничего страшного, приедут и уедут. Вызвала полицию и пошла дальше. Позже узнала, что там наркоман вымогал деньги у пожилой пары и бил их железной трубой. Нарка задержали, старички в больнице.   "
171,fear,overhear,vk,"Из моей жизни исчезли 48 часов. Я их не помню. Мозг их полностью заблокировал. В те два дня меня многократно насиловал и избивал мой парень. Тушил об меня окурки, резал, душил и так далее. Очнулась я только в больнице. Все тело в ожогах и порезах. Приревновал, называется. После суда уже прошло три года. Раны зажили. Я живу дальше. Но мне страшно. Я очень боюсь, что однажды мои воспоминания вернутся. Боюсь, что я не смогу спать по ночам, мучаясь от кошмаров. Боюсь, что моя психика не выдержит, и я сойду с ума.   "
172,fear,overhear,vk,"Год назад меня сбила машина. Водителем была женщина, она наняла адвоката и подкупила судью, в итоге её вину не признали. Месяц назад приходит, с порога слёзно умоляет снять с её дочери проклятие, так как её тоже сбила машина, и она пятый день находится в коме. Объяснила ей как есть, что никакого проклятия нет, а она мне не верит. Начала мне угрожать, вставлять иголки в дверь и гадить. Недавно узнала, что её дочь умерла, и у неё поехала крыша. Родственники упекли в психушку. Не жалко ни капельки.   "
173,fear,overhear,vk,"Самые страшные воспоминания детства — лунатизм младшего брата. Моя комната устроена так, что, лёжа на кровати, смотрю на противоположную стену, справа — дверь. И, о господи, момент, когда чувствуешь немое дыхание из темноты и понимаешь, что он снова здесь. Он ходил бесшумно. Он просто приходил и стоял, смотрел в мою комнату. Как в фильмах ужаса. Я не могла колыхнуться — не знала последствий. Постояв так минут 15-20, уходил, слышался глухой скрип его дивана, а я ловила сон лишь к утру.   "
174,fear,overhear,vk,"В прошлом году в июле месяце поехал по работе на побережье по М4. Возвращаюсь назад и чувствую — приспичило, а поблизости, как назло, ни одной заправки. Решил свернуть в лес, отъехал метров 300 от трассы. Отошел от машины метров 20, сижу, делаю своё дело, слышу сзади непонятный звук, оборачиваюсь и вижу медвежонка. Сначала подумал, прикольно, много всякой живности в лесу видел, а медведя ещё нет, затем пришло осознание, что медвежата по лесу одни не ходят. Бежал со спущенными штанами так быстро, как никогда.   "
175,fear,overhear,vk,"Все же знают истории, когда двое пришли на первое свидание, назаказывали кучу всего, а потом один из пары внезапно пропадает, и второму приходится все оплачивать? У моей подруги была похожая история. Встретилась впервые с парнем, пошли в кафе, заказали вкусной еды, вина, ждут пиццу. Подруга чувствует, что парень ей нравится, чувства взаимны, он веселый, интересный. Тут он говорит, что надо выйти на 5 минут в туалет. Ждёт 5 минут, 10, 20, пиццу уже принесли, начала есть, полчаса нет. Дозвониться на телефон не может. Уже расстроилась, думала, что все — продинамили, да еще и на деньги кинули. Пока не вспомнила, что выход из кафе только один, и она сидит как раз с видом на него. Позвала официанта, объяснила ситуацию. Под мужским туалетом уже очередь, дверь заперта, никто не отвечает. Запасным ключом открыли дверь. Парень мертвый. Остановка сердца. И не сбежал ведь.   "
176,fear,overhear,vk,"В детстве жила в военном городе, бывало, стреляли. Были 90-е годы, мне 10 лет. С матерью шли по улице, я упала и очень сильно поранила руку, мы вернулись и перевязали ее. А когда вышли, то мне кто-то выстрелил в живот. Далее со слов матери: ""Я смотрю на тебя, а ты воешь, говоря, ""Мама, рука не зажила, она болиииит"". Видимо, от болевого шока ты подумала, что у тебя так болит рука"". Самое яркое мое воспоминание, что я поранила руку, а она очень болела)   "
177,fear,overhear,vk,"Моя 9-летняя дочь обладает сверхспособностями. С самого раннего детства она часто предсказывала какие-то события, предсказала гибель наших друзей, ей снились вещие сны. Её обидчикам сразу становится плохо: либо припадок, либо сломает руку, либо в больнице с менингитом и так далее. А недавно мы решили завести второго ребёнка. Сказали дочери. Так у неё случилась истерика — она всю ночь рыдала и кричала, что не хочет ни братика, ни сестричку. У меня случился уже второй выкидыш... Я боюсь собственного ребёнка...   "
178,fear,overhear,vk,"После смерти папы осталось мало — пара лямов $ долга да дом в сельской местности. При жизни был людским хозяином (семье по необходимости, а друзьям и собутыльникам — рыбалка в Финляндии, отдых в Гоа, экскурсия в Канаду и прочее). Так этим ""друзьям"" оказалось мало, по прошествии двух лет вломились в дом при всем параде (маски, автоматы), связали трех баб (я, мама, бабушка) и двухлетнего моего сына, обрыли весь дом, никаких сбережений не нашли (по причине их отсутствия). На столе, где когда-то стоял гроб, сожгли все фото...   "
179,fear,overhear,vk,"Просыпаюсь ночью и вижу силуэт, стоит мужская фигура. Думаю, ну, нахер, сплю, наверное, и закрываю глаза. Вдруг ОНО мне говорит басом: ""В следующий раз тебя увезёт ритуальная газелька"". Пока до моего мозга дошла вся важность ситуации, он смылся. Вызвала полицию, замки взломаны, отпечатков нет, никто ничего не видел. Оставил мне две гвоздики. Живу в новом городе, друзей, нет, родственников тоже. Что это было — хз, но сплю я теперь исключительно с электрошокером.   "
180,fear,overhear,vk,"Мне было 13, и дали мне задание — нарубить дрова. Я взял тонкое полено, держу его правой рукой, второй делаю замах и... в этот момент меня отвлекла бабушка, я машинально поворачиваю голову и чувствую, как течёт кровь по руке. Смотрю на руку и вижу, что мой палец разрублен РОВНО пополам (вертикально), разрублена при этом и кость... Столько крови я видел впервые. Хирурги хотели ампутировать, но, так как я пианист, решили попробовать сшить. Мне повезло — зажило, но дрова больше не рублю...   "
181,fear,overhear,vk,"Я была абсолютно счастлива до недавнего времени. У меня прекрасный муж, сын, любимая работа, и я вся такая на ПП, ЗОЖ, активный образ жизни, слежу за здоровьем. Прошла плановую диспансеризацию — у меня опухоль в щитовидке. Опухоль! Мне 30 лет всего, и я не знаю, онкологическая она или нормальная... Я не знаю, буду ли я жить или сдохну. Я не верю, что это со мной происходит. Даже если она доброкачественная, в любой момент может обратиться в злокачественную. Я обречена на всю оставшуюся жизнь: узи, анализы... Никто не знает, мужу не хочу говорить. Я так хочу жить нормально, смотреть, как растет мой ребенок, и родить еще. А теперь что, кто я, и как мне жить...   "
182,fear,overhear,vk,"Сидим с другом, пьём нулёвку и едим чипсы. По телевизору идёт футбол, как-то плавно в ушах начинает звенеть, нарастающий звон заглушает все посторонние звуки, темнота. Очнулась в психиатрической больнице. Как оказалось, друг ковырялся в зубах руками, чавкал, а потом лез в общую тарелку. Это и была последняя капля. Меня просто накрыло, крыша поехала, и я начала его бить кулаками по лицу. Мне действительно стыдно. Я дико уставала от работы, но не думала, что это может к такому привести...   "
183,fear,overhear,vk,"Похоронила друга. И теперь меня терзают навязчивые мысли о собственной смерти. Всплывают картинки, как это произойдёт. Дала подруге данные от ВК, чтобы она очистила всё, если что-то случится. Стараюсь везде привести всё в порядок, ведь вдруг я умру. Думала, какое бы фото я хотела, чтобы было на моей могиле. Думала над тем, кто бы пришёл попрощаться со мной. Умирать я не хочу, но избавиться от этих мыслей совсем не получается.   "
184,fear,overhear,vk,"Болею туберкулёзом 12 лет и не могу вылечиться. В диспансере, после прохождения лечения в больнице, не дают таблетки. В итоге дома провожу 2-3 месяца и опять возвращаюсь в больницу. Замкнутый круг на протяжении 12 лет. Я устал.   "
185,fear,overhear,vk,"На прошлой неделе схоронили коллегу по работе. Пошла собирать ягоду на брошенные дачи и пропала, искали её неделю. Провалилась в старый открытый канализационный люк, который в высокой траве не был виден. В полиции сказали, что умерла не сразу, прожив несколько дней и пытаясь с переломами ног вылезти из колодца.   "
186,fear,overhear,vk,"Моя мать была доброй, заботливой женщиной. Я помню ее улыбку и мягкие руки, которыми она обнимала меня, когда мы были одни дома. Потому что когда приходил отец, не было ни улыбок, ни ласки. Она была слишком мягкой, чтобы уйти от него, и слишком надеялась на божью волю. И по этой самой воле я не могу забыть ее разбитую голову и открытые глаза, которые уже ни на что не смотрят. Отец был тираном, он просто забил ее до смерти по пьяни на моих глазах, а я не мог пошевелиться из-за сломанных ребер. Мне было шесть. После детский дом. Я попал не в самый благополучный: кто-то не дожил до совершеннолетия из-за дешевого пойла, клея или наркоты, некоторые девочки беременели в 13. Грязь, полное безразличие воспитателей и жестокость. Я заставил, если не уважать себя, то, хотя бы, бояться. А в 14 лет я влюбился. Ей было 11, ее родители погибли. Она была самым чистым из всего, что меня окружало. Я хотел быть ее рыцарем и защитником, только в ней я видел свет в том дерьме, в котором находился. И она мне поверила. Мы провели вместе много чудесных часов, она рассказывала мне о своей прошлой нормальной жизни, и мы мечтали, как вместе выберемся. До тех пор, пока мои недоброжелатели не надоумили местную шпану отомстить мне через нее. Ее изнасиловали и избили, потом увезли в больницу, и больше я ее не видел. Прошло 12 лет. Живу в Москве. Образован, обеспечен. Я усердно работаю, после убиваю себя в зале до последнего, чтобы просто вырубаться, приходя домой, без снов о матери в луже крови, о том, что сделали с моей любовью. Я почти ни с кем не общаюсь, замкнут. Я не могу заснуть с кем-то, не хочу, чтобы кто-то слышал, как я кричу или разговариваю во сне. Не хочу, чтобы кто-то узнал.   "
187,fear,overhear,vk,"Кто-то боится монстров, когда идёт ночью в туалет, а я смертельно боюсь наступить на дохлую мышь, которую котя может оставить в самом неожиданном месте. Поэтому каждый раз, когда иду к туалету, подсвечиваю свой путь телефоном, а в голове играет музыка из фильма «Розовая пантера».   "
188,fear,overhear,vk,"Страдаю приступами панических атак, кто знает, тот поймет, что приятного мало. Сегодня приступ начался в автобусе, у меня перехватило дыхание, сердце было готово выпрыгнуть, начался тремор. Никогда не забуду эти лица людей, которые, видимо, подумали, что я под чем-то или пьяна, эти осуждающие взгляды, кривые ухмылки... Было одно желание — как можно скорее добраться домой.   "
189,fear,overhear,vk,"Был у меня ебанутый на всю голову друг. Почему был? Дело в том, что он подозревал свою девушку в измене. Он уехал в город на два дня, а девушка устроила ""праздник живота"". Этот придурок, когда приехал и увидел её блюющей у унитаза, решил, что она забеременела, хотя она просто переела. Он начал орать, что она шлюха, а после начал избивать её. Смерть. Перед судом он мне всё ярко описывал, как он был рад, что убил изменщицу. Я боюсь, что он уже скоро выйдет на свободу.   "
190,fear,overhear,vk,"Неожиданно умерла мама. До чего же тяжело, перелистывая семейные альбомы, осознавать, что у меня совсем нет общих с ней фотографий. Только с самого детства. С папой есть, с бабушкой есть, с дедушкой есть. А с мамой нет и никогда уже не будет.   "
191,fear,overhear,vk,"Уже второй раз посреди ночи понимаю, что не дышу. Не могу сделать вдох и понимаю, что воздуха не хватает. Понимаю, что сплю, внутренний голос пытается меня разбудить, но сон тяжелым облаком лежит в сознании и не даёт проснуться. Не могу пошевелиться, а голос все уговаривает проснуться, иначе, говорит, ты умрешь. И я открываю глаза и делаю глубокий вдох, живу дальше. Не знаю, почему это стало происходить, но так страшно мне никогда ещё не было.   "
192,fear,overhear,vk,"Ехали как-то летом компанией в Сочи на поезде, дорога не близкая — пятеро суток. Так как нас было много, весело проводили время. В нашем вагоне ехала бабушка старенькая, до туалета шла очень медленно и обратно так же. На четвертый день она опять шла в туалет медленно, как всегда, ничего необычного, но в итоге не вышла из туалетной кабинки. Просто человек умер в поезде, потом еще часа два ехали с трупом бабушки до ближайшей большой остановки. Я до сих пор не понимаю, как можно отпускать бабулю в такую дальнюю поездку одну.   "
