,emotion,source_name,source_type,text
449,excitement,overhear,vk,"Физрук нашей школы был брутальный мужик, КМС по лёгкой атлетике. К успеваемости девчонок по своему предмету относился безразлично, но хилых и рохлей пацанов чморил нещадно. Таким поначалу был и я. Жутко он меня злил, когда узнав, что я хожу в музыкальную школу, всегда после неудачных попыток подтянуться, прыгнуть в длину или в высоту, говорил, как дефективному: ""Пойди-ка лучше с девочками в резиночки поиграй или на скрипочке им попиликай"". В общем, он меня достал... За полгода, включая летние каникулы, я хорошо поработал над собой не без помощи друзей. К следующему учебному году и до самого окончания школы я сдавал все нормативы исключительно на ""4"". Знал сам, да и физрук видел, что могу гораздо больше, но намеренно этого не делал, чтобы тот собою не возгордился, и на какие-нибудь соревнования от школы не заслал. К спорту я пристрастился, но музыка для меня была важнее (не скрипка, кстати, а фортепиано). Главное - подкалывать он перестал. Апофеозом моих с ним отношений стал один из последних уроков физ-ры уже в 10 классе, когда я прилюдно с легкостью повторил все его показательные финты на брусьях, кольцах, коне и на канате и, почти не запыхавшись, произнёс: ""Ну, пойду-ка теперь девочкам на скрипочке попиликаю. Резиночки, кстати, ни у кого нет?""   "
450,excitement,overhear,vk,"Пару лет назад весной в Москве наблюдал такую картину: девушки сидели на скамейке, обсуждали что-то, смеялись, и тут одна говорит другой: ""Блин, я замерзла"", снимает куртку и ДОСТАЕТ ИЗ РЮКЗАКА ПУХОВИК! Я слегка обалдел от происходящего и подумал, что если эта девушка такая прошаренная и подготовленная на все случаи жизни, значит и семья с ней крепкая будет. Подошёл, познакомились, скоро свадьба)   "
451,excitement,overhear,vk,"Однажды у подруги в гостях прожгли новый светло-бежевый ковёр (уголёк упал с кальяна). Два часа ночи, мама спит в соседней комнате, дырища на новом ковре, за которую она получила бы хороших пиздюлей. Истерика, шепотом орем друг на друга, перебиваем, потом мне стало пофиг (не мне ж огребать от ее темпераментной мамы). Сначала решили ковер перестелить чтобы дыра была под диваном (ага, в два часа ночи), потом закрасить черную дыру бежевым лаком, лака не хватило, потом белым корректором (!). Это было состояние аффекта. Затем она пыталась эту дыру оттереть тряпкой. Ну ё-мое.. Человек на столько не хотел огребать, что пытался оттереть прожженую дыру тряпкой! Короче, закончилось всё моей охуенно трезвой и адекватной идеей: мы подбрили немного ковер по разным сторонам и ворсинки приклеили клеем в эту дыру! Работа была ювелирная, брили ковер в полной тишине, клеили настолько аккуратно насколько это было возможно. После проделанной работы сделали вывод, что пылесосить дома будет только она. До сих пор никто не спалил, что ковер заклеенный почти по середине, знаем только мы.   "
452,excitement,overhear,vk,"На корпоративе мне пришлось выступать в образе Аллы Пугачевой (пародию на неё делать). После выступления диджей мацанул меня за попу и сказал: ""Поехали ко мне"". Я развернувшись отвечаю: ""А поехали!"". Никогда не забуду выражение его лица. Михаил. Пародист.   "
453,excitement,overhear,vk,"Я знакома с Джаредом Лето. Ну, как знакома, скорей всего он меня не помнит. Просто как-то я была в Лондоне, сидела одна в кофейне, все места были заняты, и он попросил подсесть. Я сначала даже не поняла, кто это, а когда поняла - офигела. Познакомились. Посидели, поболтали о погоде и разошлись. Но фотку я сделала. Недавно начала встречаться с парнем - большим фанатом Джареда, так и тянет прикольнуться, сказать, что была с ним на свидании и показать доказательства:)   "
454,excitement,overhear,vk,"Пытаемся с парнем бросить материться. Придумали наказание за употребление матершины - рассказать интересный факт из истории, науки, спорта, моды, психологии и т. д. За последние три дня узнала больше, чем за четыре года в универе. Вот так избавляемся от бескультурщины путём окультуривания.   "
455,excitement,overhear,vk,"Мой друг, будучи фитнес-инструктором и невероятным альфа-самцом с обаятельной мордашкой, организовал группу для девушек, мечтающих похудеть к лету. На первой тренировке ему приглянулась одна интересная и на вид милая особа, но немного пухленькая. Они общими усилиями добились результата ""конфетки"". И теперь сбылась мечта девушки о похудении и моего друга о любви.   "
456,excitement,overhear,vk,"За три дня потеряла работу, парня, квартиру и попала на 460 000. На нервах потеряла два размера в одежде, стала похожа на еле передвигающийся скелетик. Все думаю, куда уж страшнее то, пойду в содержанки или проститутки - все равно, потом разберемся. Зашла на сайт, давай искать спонсоров. От разнообразных предложений секса и их разновидностей волосы на голове шевелились. Мне 26, а я и не знала, что такое вообще бывает. Посмотрела на все это разнообразие коммерческого секса и решила, что лучше уж с голоду пухнуть. Но самое интересное, что были то и нормальные люди! И тут помощь пришла, как говорится, откуда не ждали. Те самые люди, которые хотели со мной переспать за энную сумму денег, стали помогать и поддерживать. Друзья, которых я не видела по два года, помогли найти квартиру и перевезти вещи, стали появляться люди, которые были должны деньги и отдавать их. Через три недели нашла работу. Все стало налаживаться.   "
457,excitement,overhear,vk,"Перечитывая анкеты 90-х, поняла, что либо я в детстве знала все наперед, либо сама себя сглазила. Как обычно первой свою анкету заполняешь сама. Итак, мне 10 лет. Некоторые вопросы-ответы из анкеты: 1. Чего ты больше всего боишься в жизни? - Одиночества. 2. Сколько у тебя будет детей? - Двое. 3. Что ты не можешь простить человеку? - Предательство. 4. Кем ты хочешь стать? - Адвокатом. 5. Самая плохая профессия? - Дворник, уборщица. Это так... легкая выборка. В итоге я одинокая мама двоих детей в разводе. Закончила институт по специальности юриспруденция. Работаю помощников в детском саду (по сути уборщица). Разберу, пожалуй, еще и дневники свои. Может, там есть предсказания...   "
458,excitement,overhear,vk,"Приехала в Лондон на практику. С английским не очень - в коротких предложениях, вроде, разбираюсь, а в длинных уже начинаю путаться. Сильно торопилась в музей, дороги не знала. Подбежала к парню в метро, хотела спросить, как добраться. Начала объяснять, переводить со словарём, показывать жестами, рисовать даже. Он явно видел, что с английским у меня плохо. Через 10 минут всё-таки объяснила. Он показал, как доехать. В конце я поблагодарила его на русском, а он, улыбаясь, сказал: ""Беги уже, запыхалась вся, пока переводила"". Чуть не убила суку.   "
459,excitement,overhear,vk,"Несколько дней назад я вышла из подъезда на работу, и на меня насрала птичка. Поругавшись, я пошла обратно домой переодеваться, а, когда зашла, увидела, что не выключила утюг.   "
460,excitement,overhear,vk,"Всю жизнь был замкнутым ребёнком. Из-за этого, и в школе, и в техникуме был изгоем. Когда уходил в армию, на сборном пункте один майор сказал то, что изменило всю мою жизнь: ""Будьте общительны, дружите, по одному вас там сломают"". И я справился с собой, я нашёл кучу друзей, помог раскрыться замкнутым товарищам. И теперь в повседневности это правило помогает мне. У меня престижная работа, на которой я постоянно общаюсь с людьми, есть друзья, которые всегда помогут, и я нашёл любовь всей своей жизни.   "
461,excitement,overhear,vk,"Моя подруга, русская, вышла замуж за португальца, но живут они в Чехии. Между собой они всегда говорили по-английски. Охуеть заключается в том, что их дочь в 10 лет говорит по-русски с мамой, по-португальски с папой, по-английски с ними, по-чешски на улице и в школе, где дополнительно выбрала французский.   #Подслушано_иллюстрация@overhear"
462,excitement,overhear,vk,"Полгода мы тупо занимались сексом. Были хорошими друзьями. Недавно утром после очередной ночи он привёз меня к ЗАГСу и спросил: ""Паспорт с собой? Ну что, идём?"" Ну, я и согласилась. Вот мне и секс без обязательств...   "
463,excitement,overhear,vk,"Прогуливаясь по улице, засмотрелась на студентов, занимались они физкультурой по правую руку от меня. Иду, смотрю, смотрю.. И ""тадамс""! Головой об столб! подкинуло так, что ноги выше головы подлетели. Суть в чем.. Упала я прямо под окнами общежития мед. института. Такой квалифицированной помощи и заботы я не получала нигде. Шла домой, смеясь и плача: D   "
464,excitement,overhear,vk,"Год назад была ужасная депрессия, доходило до галлюцинаций, с трудом понимала что со мной происходит, и планировала самоубийство. Все-таки решила помочь себе сама, так как помощи ждать было не от кого, и решила писать рассказ, проживая жизнь героя рассказа, а не свою, хотя раньше никогда не писала. Когда закончила, выбросила тетради с рассказом и меня, наконец-то отпустило, как будто все это было не со мной, теперь все нормально, хочется жить, и появилось куча новых идей для рассказов.   "
465,excitement,overhear,vk,"Полгода назад за две недели до отменил свадьбу. Причины были - показала себя напоследок. Сколько говна было вылито на меня и мою семью, чего только не услышал о себе: и идиот, и пиздабол, что выдумал все и осквернил честь девушки-ангела. А главное - приревновал ее к троюродному брату. Я неадекватен. ЭТО ЖЕ БРАТ. Городок маленький, все на слуху. Даже некоторые мои родственник стали верить в их версию. Пока... Пока она не вышла замуж по залету за того самого брата. Реабилитирован, блин.   "
466,excitement,overhear,vk,"Иду по улице. Обгоняют несколько мужиков, и один кааак даст по заднице ладонью. И орёт: ""Какая шикарная тёлочка!"" Я его послала, а на душе приятно. Операция и несколько лет гормональной терапии сделали своё дело, и теперь я шикарная тёлочка, а не гомик конченный. Только вот с голосом ещё что-нибудь сделаю и вообще идеальная стану.   "
467,excitement,overhear,vk,"Если бы я не стала читать Гарри Поттера, я бы не познакомилась со своей лучшей подругой, если бы я не познакомилась с лучшей подругой, я бы не полюбила биатлон, если бы я не полюбила биатлон, я бы не поехала на чемпионат России по биатлону, если бы я не поехала на чемпионат России по биатлону, не познакомилась с сестрой моего будущего мужа, если бы я не познакомилась с сестрой моего будущего мужа, я бы не была бы сейчас замужем за моим любимым мужем, соответственно сейчас у меня могло бы и не быть моей чудесной трехмесячной дочки. Вся эта история длится 10 лет! И мы с моей лучшей подругой празднуем нашу десятилетнюю годовщину.   "
468,excitement,overhear,vk,"Я сама никогда не курила, но муж, когда мы только познакомились, дымил. Я на него не давила, договорились только, что, когда поженимся и решим делать детей, за несколько месяцев до зачатия он бросит. Однако так долго ждать не пришлось. Однажды он просто бросил. Никаких ""это последняя"" или ""бросаю с понедельника"", никаких отмазок, соплей, перекуров втихаря, никакой ломки (курил до этого 7 лет). Как говорится: мужик сказал, мужик сделал. Гордилась им жутко)   "
469,excitement,overhear,vk,"Однажды покупал у мужика полупрофессиональную б/у видеокамеру за 45 тысяч. Уже дома, разбираясь с покупкой, я обнаружил на плёнке видео порнографического характера с этим самым мужиком и ещё какой-то девицей. Как оказалось, (изучил профиль ВК, мужик был женат), это была не жена. Итог: камера мне досталась даром.   "
470,excitement,overhear,vk,"Мой муж старше меня на 12 лет. Брутальный мужик весом под соточку, весь в тату. Я коротышка около 45кг, в очках, такая девочка-девочка. Подруга, увидев его, сказала, что я ""окончательно двинулась"". Когда привела его знакомить с родителями, мама пошла за валерьянкой. Реакция знакомых, когда они видят нас вместе на фото - от смеха до фраз типа ""как этот медведь тебя не раздавил до сих пор?"" ""да, от такого налево не походишь"", ""крутооой чувак!"". И только я знаю, что этот чувак еще заботливый, нежный и внимательный. Завтрак в постель, цветы без повода и массаж после тяжелого дня. Итог - вместе почти 10 лет, подруга регулярно зависает на рок-концертах и тату-фестах с целью ""найти себе своего медведика""   "
471,excitement,overhear,vk,"Полгода назад переехала в другую страну. У себя в стране парни на меня внимания практически не обращали, хотя выгляжу хорошо, постоянно слежу за собой и не глупая. Тут заграницей мой стиль жизни особо не поменялся, но за то время, которое я здесь живу, я получила столько приглашений на свидание, сколько за всю жизнь не получала! Я себя прям другим человеком чувствую. Я без понятия в чем секрет таких перемен, но мне это нравится :)   "
472,excitement,overhear,vk,"Однажды утром, выйдя из автобуса, понял, что со мной нет моей сумки с ноутом. Водила закрыл двери и как дал по газам, не замечая, что я бегу за машиной и кричу как придурок. Побежал на перехват через дворы как псих, еле поймал. Сумки уже не нашел. Весь день на работе переживал, что какая-то сука сперла мою сумку с компьютером. Страдания мои невозможно было передать. Какая же была радость обнаружить эту сумку у себя дома в прихожей.   "
473,excitement,overhear,vk,"Было мне лет 11. Начало 90-х. Первый раз летел на самолете. Это был ТУ-134. Наши места напротив крыла и я сидел возле окна. Будучи крайне любопытным и наблюдательным заметил, как во время полета из крыла вытекает струя прозрачной жидкости, хотя заметить это было довольно сложно и никто из пассажиров кроме меня этого не увидел. Позвали стюардессу, она позвала пилота, он, стараясь не привлекать внимания, разведывал обстановку через мое окошко. В общем, все закончилось хорошо, мы приземлились. Но после приземления я видел, как вокруг крыла собрался консилиум работников аэропорта. Не знаю, повлияла ли как то моя наблюдательность на то, что ни мы ни кто-то другой не пострадал, но с техникой у меня всегда была и есть любовь и взаимопонимание.   #Подслушано_иллюстрация@overhear"
474,excitement,overhear,vk,"Однажды на паре преподаватель спросил из какого я города. Узнав название, отпустил шутку, что люди из моего города могут вскрыть любую дверь и попасть куда угодно. Мы с друзьями посмеялись, да и забыли. А недавно я в два счёта скрепкой вскрыла дверной замок нашей комнаты в общаге, потому что ключи остались внутри, а дверь захлопнулась. Друзья в ахуе, да и я тоже, ибо я никогда раньше подобным не занималась.   "
475,excitement,overhear,vk,"Ехала автостопом. Одна. Ночь, на улице дождь. Пришлось засесть в кафешке, ибо палатку в дождь ставить не хотелось. Ко мне подошёл дальнобойщик, накормил, предложил заночевать у него в кабине. Подвести не мог - нам в противоположные стороны. Я согласилась. Перед сном стал предлагать с ним переспать: и денежку дать хотел, и уламывал всячески. После очередного отказа он произнёс фразу, которую запомню надолго: ""Ладно, успокойся ты и ложись спать. Старый солдат девушку не тронет"". И слово своё сдержал.   "
476,excitement,overhear,vk,"Ещё с детства у меня был любимый плюшевый мишка. Когда родители давали мне деньги на конфеты, я откладывала их в карманчик этому мишке и забывала про них. И вот, во времена, весьма для меня тяжёлые, я вспомнила про этого мишку и свою ""заначку"". Отыскала его, открыла карманчик и нашла пачку ещё СССР-овских денег. На них нашлись покупатели за весьма приличную цену. Так мой Кокс (имя мишки) спас меня от трудностей. Хорошо звучал разговор с мамой: ""Благодаря Коксу я смогла закрыть все дыры в бюджете"".   "
477,excitement,overhear,vk,"Два года назад с подругой ходил на открытие швейного магазина. Мне там особо ничего не нужно было - так, за компанию. Во время одной из акций по приколу выиграл походный мини-набор швейных принадлежностей с маленькими ножничками, иголкой, пятью мотками ниток разных цветов, с двумя пуговицами, наперстком и булавкой. Ни одна вещь с тех пор так бережно мной не хранится! Я штопал носки, когда на них внезапно появлялась дырка, дырявые карманы куртки, рваные джинсы, вырезал наклейки, сшивал листы бумаги, перекраивал под себя пенал для маркеров... Нужная оказалась вещь!   "
478,excitement,overhear,vk,"Никогда не думала, что звук дрели и стук молотков, доносящийся из соседней квартиры, будет приносить удовольствие. Дело в том, что это моя квартира, долгожданная и ремонт долгожданный. А соседнюю я снимаю на время ремонта   "
479,excitement,overhear,vk,"Однажды познакомился с девушкой в маршрутке, разговорились. Надо было выходить и я спросил номер ее телефона. И она спокойно, без жеманства и кокетства, прямо в глаза мне сказала: ""Извини, я замужем, у меня ребенок"". И она не лукавила, это было видно. Я вышел, и единственное, что я чувствовал - это уважение к этой девушке и белую зависть к ее мужу, который выбрал себе достойную подругу. Поэтому - лучше говорить правду!   #Подслушано_иллюстрация@overhear"
480,excitement,overhear,vk,"Живу во Франции, и такое чувство, что тут только 2 времени года - весна и осень, и как же это офигено! Ни тебе холодов по полгода -20, ни адской жары от которой мозги плавятся, и постоянно комфортная температура.   "
481,excitement,overhear,vk,"Искала себе работу и наткнулась на вакансию мерчендайзера. Позвонила, назвали адрес, договорились о встрече. Приезжаю - кадровое агентство! 500 рублей и дадим вам контактные данные компании. Окей. Собиралась уйти, но, видимо, я им приглянулась, потому что предложили попробовать поработать у них. Когда мне дали папку с вакансиями взятыми с различных сайтов и сказали обзванивать, дабы проверить актуальность, нашла интересные для себя вакансии, при них договорилась о нескольких собеседованиях и смотря на их охуевшие лица ушла домой.   #Подслушано_иллюстрация@overhear"
482,excitement,overhear,vk,"Всегда думала, что инстаграм — это бред. Но недавно мой друг доказал свою невиновность в ограблении квартиры — с помощи фотографии, которую он запостил в инстаграм)   "
483,excitement,overhear,vk,"По своей конституции немного полновата, особенно в области живота как назло. Вот у кого-то зад или руки полные, а у меня пузико, и, к несчастью, бесплодна. В общественном транспорте часто уступают место: мужчины, женщины думают, что беременна. Последней каплей было, когда место уступила бабушка! Всё, села на диету, спорт, бассейн, бег. Похудела, подтянулась и забеременела! НО, теперь в общественном транспорте мне никто не уступает место)   #Подслушано_иллюстрация@overhear"
484,excitement,overhear,vk,"До недавнего времени я думал, что я самый невезучий человек, пока не нашёл несколько старинных монет 1817 года общей стоимостью 1000$. Наконец-то настал мой час!   "
485,excitement,overhear,vk,"Собираясь пойти на встречу выпускников - 10-ю годовщину окончания школы -договорились с приятелями придумать себе самые чудные профессии для серьезного ответа на расспросы: ""Чем занимаешься?"" Победил тихоня Славик. Когда фоткались на чью-то цифровую ""мыльницу"", он грустно заявил, что из-за этих вот новых фотиков недавно потерял работу, так как все эти годы вручную закрашивал черным цветом бумажные конверты, в которые заворачивалась фотобумага для старых пленочных фотоаппаратов, и которую теперь уже никто не покупает. Прикол был в том, что некоторые разомлевшие от винишка одноклассницы стали его реально жалеть и утешать, не ожидая от скромника такого подвоха.   "
486,excitement,overhear,vk,"Почувствовала героиней арт-хауса. Пошла деньги на карту положить. Зашла в помещение с банкоматами, совершаю свою операцию, никого не трогаю, и тут слышу писк справа, настойчивый такой, поворачиваюсь, а там из банкомата деньги торчат. Ну я их и достала, оказалось 5 тысяч рублей кто-то забыл забрать. Свою операцию завершила и счастливая пошла по делам. Прошла полпути и тут до меня дошло, что по сути это кража, и во всех банкоматах камеры, и моя карта засветилась. Загуглила еще: ""Деньги торчат из банкомата"", а там история как девушка потратила такие деньги, а вечером к ней полицейские завалились, и дело до суда дошло. Я позвонила в банк, они направили в полицию. Приехал участковый, он слегка шокирован был. Первый раз нам деньги возвращают, - говорит. В итоге записал номера купюр, объяснительную и уехал. Сказал, что если в течение месяца со мной не свяжутся, могу эти деньги себе забрать. А пока лежат у меня как сувениры. Подруги ржут. А меня потряхивает: то ли вор с чистосердечным признанием, то ли доброе дело сделала.   "
487,excitement,overhear,vk,"Однажды домой меня провожал маньяк. Поздно ночью я шла домой через сквер. Из кустов выбежал мужик и начал сжимать в объятия мою нехуденькую тушку. В ужасе я умоляла отпустить, и даже придумала легенду: беременна, парень бросил, мать гонит из дому. Благо, жирок на пузике в воображении поехавшего мужика вполне сошел за первый месяц беременности. Он так впечатлился трагедией брошенной в положении девочки, что решил сам провести меня домой. А то вдруг​ насильники, да. Так лишний вес спас мне жизнь!   #Подслушано_иллюстрация@overhear"
488,excitement,overhear,vk,"Прихожу как-то вечером домой, а у соседской двери стоит парень с двумя коробками пиццы, цветами, вино в пакете и арбуз у ног. Через дверь уговаривает соседку пустить его. ""У меня с ней ничего не было, мы просто друзья"" и в таком же духе. Дама - кремень - не пускает. Уже полчаса как я дома и в мою дверь звонок. Тот самый товарищ попросил забрать все, что принес, не пропадать же добру. Нет, не поженились, больше не видела его даже. Непонятым ушел в закат. Но пицца была очень вкусная, как и арбузик.   "
489,excitement,overhear,vk,"Я поступала в Москву только потому, что там жил человек, в которого я влюбилась. Я пожертвовала хорошим институтом во Франции, уважением семьи и многим другим. Переехала в Москву, стали жить вместе. Расстались спустя три недели. В вечер того же дня села в парке и начала плакать, понимая, какой дурой была и скольким пожертвовала ради того, кого больше нет рядом. Вдруг ко мне подошел какой-то парень и начал меня смешить. Завтра мы женимся и улетаем жить в Нью-Йорк. Судьба - шутница.   "
490,excitement,overhear,vk,"В пятом классе у нас в школе ставили спектакль на сказку ""По щучьему велению"". Я играла щуку. Папа сделал мне огромную щучью голову, на плечи сделал палку и на неё прикрепил белую ткань. Получилось, что меня, кроме туфлей, не было видно. А на ткани написал ""свежая рыба"" и маленьких рыбок нарисовал. Мне было стыдно выходит в зал, ведь одна я была В ТАКОМ костюме (и вообще костюме), но после выступления все ребята друг у друга выдирали голову, чтобы надеть! А потом хвалили меня и просили исполнить их желания.   "
491,excitement,overhear,vk,"Мне два года назад пришла странная мысль: почему мы все ждём УДАЧИ? Словно она наш должник, и обязана чем-то? И я решил платить ей! Моя первая плата был спорт, ведь удача - барышня, ей интересны красивые мужики! Потом знаниями, ведь она ещё и умных любит. И, наконец-то, деньгами, ведь она любит щедрых! Я в течение года ежедневно откладывал 10% тех денег, что были у меня в кармане. Итоги: переехал в столицу, создал тело своей мечты, супер работа с растущим доходом, любимая жена и сбережения! Ура!   "
492,excitement,overhear,vk,"Сестра недавно сломала ногу, пришлось брать в прокат костыли. И вот, стою я на остановке, жду автобуса, от нечего делать пытаюсь понять, как с этими костылями вообще ходить. И тут мимо проносится парень, выхватывает у меня сумку, в которой и деньги, и ключи, и телефон, отбрасывает один из костылей и толкает в снег. Я подскакиваю, хватаю эти несчастные костыли и с ними подмышкой несусь следом. Лицо этого парня надо было видеть. Он, бедный, так растерялся от моего внезапного исцеления, что даже сумку бросил.   "
493,excitement,overhear,vk,"Летом прошлого года с кучкой креативных коллег отправились в заплыв на байдарках. Разделились на лодки по принципу ""М"" и ""Ж"", я в тройке. ""Девочки, с собой ничего не берите, первая часть пути - 3 км, потом привал. Увидите мост, большую газовую трубу, мы будем справа"" - с такими словами организаторы (два мужичка а-ля барды 70-х) столкнули нас в воду. На часах было 11 утра. Радуясь обалденной солнечной погоде, шикарным пейзажам Немана, неспешно потягивая пиво и рассуждая о жизни, изредка работая веслами (благо, плыли по течению), мы продвигались вперед. Когда, по нашим расчетам, три километра точно были позади, мы стали высматривать впереди нужный мост. Проплыв штук шесть мостов, набрали нашим, которые заверили нас, что мы совсем рядом. В три (!) часа дня мы немножечко заистерили на тему ""мы, наверное, их пропустили"", и позвонили еще раз. Извиняющимся тоном организаторы сообщили, что они ""проехали немного дальше, но нам осталось совсем чуть-чуть"". В это время небо затянуло черными тучами, ударила первая молния и на нас стали падать капли размером с яйцо. С криком ""Поднажмем, девчонки!"", мы затянули песню ""Черный ворон"" и стали усиленно работать веслами. Как мы гребли! Четко, слаженно, красиво, одним словом. Олимпийская сборная по гребле, увидев нас, утопилась бы от зависти. Народ на берегу, отдыхавший под навесами, приветствовал нас свистом и аплодисментами. Вскоре пришлось грести попеременно, т. к. один человек вычерпывал воду из байдарки пивными бутылками. В общем, в пять (!) часов вечера, злые, мокрющие, голодные, мы увидели долгожданный лагерь. В мой открытый для всех ругательств мира рот тут же влили 100 грамм для сугреву, дали горячего супа и переодеться. И только когда поняли, что мы чисто физически не сможем никого из них убить, нам с гордостью сообщили, что мы сделали 28 километров!   "
494,excitement,overhear,vk,"Знаете, какая профессия весьма прибыльна? Чистильщик бассейна. Мой дед на пенсии устроился сторожем в бассейн, в его обязанности входило чистить бассейн, сауну и мыть раздевалки. Золото он вылавливал из воды каждый раз. Много дорогих часов и цепочек забывали в сауне. Дед не был сильно обременен моралью, и его золотые запасы сильно пополнились. Однако, он чуял, когда нужно вернуть вещи, и еще вознаграждение получал много раз. Прибыль от его находок во много раз превышала зарплату)   "
